Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Barrel Color (product.metafields.custom.barrel_color),Barrel Shape (product.metafields.custom.barrel_shape),Bat Series (product.metafields.custom.bat_series),Compatible Helmet Type (product.metafields.custom.compatible_helmet_type),Facemask/No Facemask (product.metafields.custom.facemask_no_facemask),Knob Shape (product.metafields.custom.knob_shape),Leadtime (product.metafields.custom.leadtime),Level of Play (product.metafields.custom.level_of_play),Custom Pricing Upgrades (product.metafields.custom.pricing),Key Specs (product.metafields.portul.keyspecs),Includes (product.metafields.product.includes),Product rating count (product.metafields.reviews.rating_count),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Colors (product.metafields.specs.color),Head Circumference — Size (product.metafields.specs.headcircumferencesize),Material (product.metafields.specs.material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
f7-ropo-sw-808-nb-vc-facemask,,,,,,,,,White,,,,,,,,24303702,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195797729,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/fbirkowu8alxvgrn6qcr.png?v=1759864215,13,#color_white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/fbirkowu8alxvgrn6qcr.png?v=1759864215,lb,,128.00,,,,
schutt-quarter-turn-loop-straps,SCHUTT QUARTER-TURN LOOP STRAPS,"<ul>
<li>Replacement quarter-turn loop straps for Schutt Professional helmet models, including the Schutt F7 2.0 Professional, F7 VTD Professional. Does not include the quarter-turn screws.</li>
<li>Easy to re-install</li>
<li>Come in quantities of one (does not come in a pair)</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Color,White,,,,,,,,15011185,22.6796185,shopify,continue,manual,4.99,,true,true,,,,,714195776977,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7_2_0_Loop_Straps_White_v2_d21008a7-aa48-4b90-80a9-282ac370d457.png?v=1759864201,1,#color_white,false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7_2_0_Loop_Straps_White_v2_d21008a7-aa48-4b90-80a9-282ac370d457.png?v=1759864201,lb,,1.20,true,,,active
schutt-quarter-turn-loop-straps,,,,,,,,,Black,,,,,,,,15011182,22.6796185,shopify,continue,manual,4.99,,true,true,,,,,714195356230,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7_2_0_Loop_Straps_Black_v2_b5ec59a5-2704-41dc-98f6-f9e05378d0c9.png?v=1759864201,2,#color_white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7_2_0_Loop_Straps_Black_v2_b5ec59a5-2704-41dc-98f6-f9e05378d0c9.png?v=1759864201,lb,,1.20,,,,
schutt-hardware-pack,"SCHUTT HARDWARE PACK (LOOP STRAPS, SCREWS)","<ul>
<li>Replacement facemask hardware for Schutt football helmets</li>
<li>Includes four standard screws, four t-nuts, and four standard loop straps</li>
<li>Easy to re-install</li>
<li><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Title,Default Title,,,,,,,,15008039,45.359237,shopify,continue,manual,8.99,,true,true,,,,,714195692697,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/Hardware_20Pack_20No_20Bag_b18620b5-42ff-4393-a3ad-7b8238f59f74.png?v=1759864200,1,"",false,,,,,,,,,,,,,,,,,,,,,,,lb,,8.00,true,,,active
schutt-chinstrap-buckles-dozen,SCHUTT CHINSTRAP BUCKLES (DOZEN),"<ul>
<li>Replacement chinstrap buckles for all Schutt helmet models and most competitor helmets</li>
<li>Comes in quantities of 12</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Color,Black,,,,,,,,7720060091,68.0388555,shopify,continue,manual,13.99,,true,true,,,,,714195044083,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7_2.0_Metal_Clip_Black_6689daa9-5a8f-4d1d-ba0c-06bee0d6e9ed.png?v=1759864198,1,#color_black,false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7_2.0_Metal_Clip_Black_6689daa9-5a8f-4d1d-ba0c-06bee0d6e9ed.png?v=1759864198,lb,,9.00,true,,,active
schutt-chinstrap-buckles-dozen,,,,,,,,,White,,,,,,,,7720020091,68.0388555,shopify,continue,manual,13.99,,true,true,,,,,714195044014,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7_2.0_Metal_Clip_White_2a47ad7e-0915-49b2-921f-9a813d6c3846.png?v=1759864198,2,#color_white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7_2.0_Metal_Clip_White_2a47ad7e-0915-49b2-921f-9a813d6c3846.png?v=1759864198,lb,,9.00,,,,
f7-interal-stabilzer-pair,F7 INTERAL STABILZER (PAIR),"<ul>
<li>Replacement internal stabilizers for all F7 helmet models, including the F7 2.0, F7 VTD, and Youth F7 LX1.</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Color,Black,,,,,,,,144011690,598.696569163,shopify,continue,manual,26.99,,true,true,,,,,714195617768,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F72.0StabilizerInternalBlack_be95a8b6-91a6-43ef-88a9-cabd95babb6a.png?v=1759864194,1,#color_black,false,,,,,,,,,,All Levels,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F72.0StabilizerInternalBlack_be95a8b6-91a6-43ef-88a9-cabd95babb6a.png?v=1759864194,lb,,15.50,true,,,active
f7-interal-stabilzer-pair,,,,,,,,,White,,,,,,,,144011590,598.696569163,shopify,continue,manual,26.99,,true,true,,,,,714195643064,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F72.0StabilizerInternalWhite_8556e842-1aab-4b9a-a682-97410b030423.png?v=1759864193,2,#color_white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F72.0StabilizerInternalWhite_8556e842-1aab-4b9a-a682-97410b030423.png?v=1759864193,lb,,15.50,,,,
f7-external-stabilzer-pair,F7 EXTERNAL STABILZER (PAIR),"<ul>
<li>Replacement external stabilizers for all F7 helmet models, including the F7 2.0, F7 VTD, and Youth F7 LX1.</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Color,Black,,,,,,,,144011490,49.8951607,shopify,continue,manual,26.99,,true,true,,,,,714195634567,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F72.0StabilizerExternalBlack_b7039b0f-907a-4fac-b07f-f074b98776a9.png?v=1759864193,1,#color_black,false,,,,,,,,,,All Levels,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F72.0StabilizerExternalBlack_b7039b0f-907a-4fac-b07f-f074b98776a9.png?v=1759864193,lb,,15.50,true,,,active
f7-external-stabilzer-pair,,,,,,,,,White,,,,,,,,144011390,49.8951607,shopify,continue,manual,26.99,,true,true,,,,,714195614064,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F72.0StabilizerExternalWhite_242fb3a3-fba0-4495-a1cd-16004bd60010.png?v=1759864193,2,#color_white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F72.0StabilizerExternalWhite_242fb3a3-fba0-4495-a1cd-16004bd60010.png?v=1759864193,lb,,15.50,,,,
youth-vengeance-a11-2-0-crown-liner,YOUTH VENGEANCE A11 2.0 CROWN LINER,"<div data-test-id=""Bullet 01-chevron-button"" class=""attribute border-secondary-lighter ng-star-inserted"" _ngcontent-ng-c2051487014="""">
<div class=""in-line"" appineditingmode="""" _ngcontent-ng-c2051487014="""">
<div class=""attribute__data in-line__data flex-row"" _ngcontent-ng-c2051487014="""">
<div class=""attribute__data--body ng-star-inserted"" _ngcontent-ng-c2051487014="""">
<div class=""multiline-text-cell ng-star-inserted"" _ngcontent-ng-c3235435453="""">
<div class=""text-content"" _ngcontent-ng-c3235435453="""">
<ul>
<li>Replacement Youth Vengeance A11 2.0 crown liner for the interal padding of a Youth Vengeance A11 2.0 helmet</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>
</div>
</div>
</div>
</div>
</div>
</div>",Schutt,,Football Helmet Replacement Parts,"",true,Title,Default Title,,,,,,,,01-14852-8,49.8951607,shopify,continue,manual,20.00,,true,true,,,,,714195705113,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/A11_20Crown_20Liner_20Front_420423cb-d4ba-4661-ad24-80fb3a46396b.png?v=1759864192,1,"",false,,,,,,,,,,Youth,,,,,,,,,,,,,lb,,18.00,true,,,active
youth-vengeance-a11-2-0-crown-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/A11CrownLinerBack_1_6b78b89c-30da-4b9f-9e7a-7ac03bb8cb6b.png?v=1759864192,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youth-f7-lx1-crown-liner,YOUTH F7 LX1 CROWN LINER,"<ul>
<li>Replacement Youth F7 LX1 crown liner (""crown assembly"") for the interal padding of a Youth F7 LX1 helmet</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Title,Default Title,,,,,,,,01-19828-1,90.718474,shopify,continue,manual,94.00,,true,true,,,,,714195726712,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/LX1_20Crown_20Liner_20Front_05317113-c6c5-4e5d-a469-88782b16d8e2.png?v=1759864187,1,"",false,,,,,,,,,,Youth,,,,,,,,,,,,,lb,,,true,,,active
youth-f7-lx1-crown-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/LX1CrownLinerBack_1_55c1371f-1767-45b2-a626-ef4020846220.png?v=1759864187,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vengeance-pro-ltd-ii-crown-liner,VENGEANCE PRO LTD II CROWN LINER,"<ul>
<li>Replacement Vengeance Pro LTD II crown liner for the interal padding of a Vengeance Pro LTD II helmet</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Size,X-Large - 2X-Large,,,,,,,,14-20218,430.9127515,shopify,continue,manual,17.00,,true,true,,,,,714195826429,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VPro_20Crown_20Liner_20Front_8f6bebc2-ce89-4da6-a198-2d6dde93ffe5.png?v=1759864187,1,"",false,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
vengeance-pro-ltd-ii-crown-liner,,,,,,,,,Small - Large,,,,,,,,14-20217,430.9127515,shopify,continue,manual,17.00,,true,true,,,,,714195826320,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VProCrownLinerBack_1_b41e7e0e-a60d-498c-8912-7c8122f6ca3d.png?v=1759864186,2,"",,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,
f7-vtd-crown-liner,F7 VTD CROWN LINER,"<ul>
<li>Replacement F7 VTD crown liner (""crown assembly"") for the interal padding of an F7 VTD Collegiate or F7 VTD Professional helmet</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Title,Default Title,,,,,,,,01-19828,90.718474,shopify,continue,manual,51.00,,true,true,,,,,714195708718,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VTD_20Crown_20Assy_20Front_6365fde1-8dcb-49bd-b4df-fdb3747c04c1.png?v=1759864180,1,"",false,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
f7-vtd-crown-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VTDCrownAssyBack_1_3db224be-2788-4009-92fb-8db7cf8c5eb7.png?v=1759864180,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youth-vengeance-a11-2-0-lateral-liner,YOUTH VENGEANCE A11 2.0 LATERAL LINER,"<ul>
<li>Replacement Youth Vengeance A11 2.0 lateral liner for the interal padding of a Youth Vengeance A11 2.0 helmet</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Size,X-Small,,,,,,,,01-19202-2,90.718474,shopify,continue,manual,27.00,,true,true,,,,,714195794681,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/A11_20Lateral_20Liner_20Front_9893e5fc-1b95-4e0b-acc4-4f47c229632d.png?v=1759864182,1,"",false,,,,,,,,,,Youth,,,,,,,,,,,,,lb,,22.00,true,,,active
youth-vengeance-a11-2-0-lateral-liner,,,,,,,,,Small,,,,,,,,01-19202-1,90.718474,shopify,continue,manual,27.00,,true,true,,,,,714195718113,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/A11LateralLinerBack_1_466b289e-83af-433b-9903-3add306a97e5.png?v=1759864182,2,"",,,,,,,,,,,,,,,,,,,,,,,,lb,,22.00,,,,
youth-vengeance-a11-2-0-lateral-liner,,,,,,,,,Medium - X-Large,,,,,,,,01-19203,90.718474,shopify,continue,manual,27.00,,true,true,,,,,714195717512,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,22.00,,,,
youth-f7-lx1-lateral-liner,YOUTH F7 LX1 LATERAL LINER,"<ul>
<li>Replacement Youth F7 LX1 lateral liner for the interal padding of a Youth F7 LX1 helmet</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Size,Small,,,,,,,,01-19240,90.718474,shopify,continue,manual,42.50,,true,true,,,,,714195708916,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/LX1_20Lateral_20Liner_20Front_c1d537a1-46bc-43f5-bd63-11bd30a0d186.png?v=1759864175,1,"",false,,,,,,,,,,Youth,,,,,,,,,,,,,lb,,34.00,true,,,active
youth-f7-lx1-lateral-liner,,,,,,,,,Medium,,,,,,,,01-19241,90.718474,shopify,continue,manual,42.50,,true,true,,,,,714195746611,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/LX1LateralLinerBack_1_e3b62e0a-254b-42c8-9bec-f6d2d079ae02.png?v=1759864174,2,"",,,,,,,,,,,,,,,,,,,,,,,,lb,,34.00,,,,
youth-f7-lx1-lateral-liner,,,,,,,,,Large,,,,,,,,01-19242,90.718474,shopify,continue,manual,42.50,,true,true,,,,,714195718014,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,34.00,,,,
youth-f7-lx1-lateral-liner,,,,,,,,,X-Large,,,,,,,,01-19243,90.718474,shopify,continue,manual,42.50,,true,true,,,,,714195717413,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,34.00,,,,
vengeance-pro-ltd-ii-lateral-liner,VENGEANCE PRO LTD II LATERAL LINER,"<ul>
<li>Replacement Vengeance Pro LTD II lateral liner for the interal padding of a Vengeance Pro LTD II helmet</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Size,Small,,,,,,,,01-20214-1,430.9127515,shopify,continue,manual,48.00,,true,true,,,,,714195826221,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VProLateralLinerFront_8107a351-796a-4358-905e-8d8bf18e06bb.png?v=1759864166,1,"",false,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
vengeance-pro-ltd-ii-lateral-liner,,,,,,,,,Medium,,,,,,,,01-20215-1,430.9127515,shopify,continue,manual,48.00,,true,true,,,,,714195816321,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,
vengeance-pro-ltd-ii-lateral-liner,,,,,,,,,Large,,,,,,,,01-20045-01,430.9127515,shopify,continue,manual,48.00,,true,true,,,,,714195774089,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,
vengeance-pro-ltd-ii-lateral-liner,,,,,,,,,X-Large,,,,,,,,01-14846-01,430.9127515,shopify,continue,manual,48.00,,true,true,,,,,714195699795,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,34.00,,,,
f7-vtd-lateral-liner,F7 VTD LATERAL LINER,"<ul>
<li>Replacement F7 VTD lateral liner for the interal padding of an F7 VTD Collegiate or F7 VTD Professional helmet</li>
<li>Easy to re-install</li>
<li style=""font-weight: bold;""><strong>If you purchased your helmet within the past 365 days, then please <a href=""https://www.schuttsports.com/pages/contact"">contact our customer service team</a> for help.</strong></li>
</ul>",Schutt,,Football Helmet Replacement Parts,"",true,Size,One Size,,,,,,,,01-16686,158.7573295,shopify,continue,manual,35.00,,true,true,,,,,714195826122,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VTD_20Lateral_20Liner_20Front_8f4e719c-3c14-44f2-8085-582440e4f12d.png?v=1759864097,1,"",false,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
f7-vtd-lateral-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VTDLateralLinerBack_1_613f0427-0020-4c52-a4bb-80533e9a02c4.png?v=1759864097,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bat-bag,BAT BAG,"<ul>
<li>Extra durable matte TPU base material</li>
<li>Securely hold up to four bats in individual sleeves</li>
<li>Personalization sleeve for custom badge/team logo</li>
<li>Extra-wide top opening for easy access</li>
<li>Optional divider at bag‚¬™s midpoint to separate gear</li>
<li>Expandable side pocket for water bottles and more</li>
<li>Top nylex tricot valuables pocket for sunglasses &amp; items</li>
<li>Secondary valuables pocket on front panel</li>
<li>Padded back and shoulder straps</li>
<li>Dual fence hooks with tuck-away pockets</li>
<li>Reinforced carry handle</li>
</ul>",tucci,,Baseball Bag,"",true,Color,Black,,,,,,,,12842800006T,0.0,shopify,continue,manual,99.99,,true,true,,,,,714195816826,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/BlackBag.png?v=1759864086,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/BlackBag.png?v=1759864086,lb,,55.00,true,,,active
bat-bag,,,,,,,,,White/Black,,,,,,,,12842800206T,0.0,shopify,continue,manual,99.99,,true,true,,,,,714195817120,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/Red_Bag.png?v=1759864089,2,"",,,,,,,,,,,,,,,,,,,,,,,,lb,,55.00,,,,
bat-bag,,,,,,,,,White/Navy,,,,,,,,12842800208T,0.0,shopify,continue,manual,99.99,,true,true,,,,,714195817229,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/Blue_Bag.png?v=1759864086,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/Navy_Bag.png?v=1759864086,lb,,55.00,,,,
bat-bag,,,,,,,,,White/Scarlet,,,,,,,,12842800203T,0.0,shopify,continue,manual,99.99,,true,true,,,,,714195816925,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/Navy_Bag.png?v=1759864086,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/Red_Bag.png?v=1759864089,lb,,55.00,,,,
bat-bag,,,,,,,,,White/True Royal Blue,,,,,,,,12842800205T,0.0,shopify,continue,manual,99.99,,true,true,,,,,714195817021,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/Blue_Bag.png?v=1759864086,lb,,55.00,,,,
vengeance-pro-ltd-ii-stock-helmet,VENGEANCE PRO LTD II STOCK HELMET,"<ul>
<li>Built with TPU cushioning, the most advanced impact absorption system in football, which absorbs more impact across a wider variety of temperatures than any other material on the field<br>
</li>
<li>Equipped with a carbon steel facemask<br>
</li>
<li>Flexural resistance engineering improves the overall strength and durability of the shell in a critical location and improves impact absorption</li>
<li>Inflatable Surefit Air and Crown Liners along the back and sides reduces the weight of the helmet, but still gives a great, customizable fit</li>
<li data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Warning</strong>: No helmet can prevent head, brain, or neck injuries, including paralysis or death, a player might receive while participating in football. <a data-mce-fragment=""1"" href=""https://schuttsports.com/pages/product-warnings"">View Full Warning</a>
</li>
</ul>",Schutt,Sporting Goods > Athletics > American Football > American Football Protective Gear > American Football Helmets,Football Helmet,"",true,Color,Molded Gloss Black,,Size,Small,,Facemask Style,VEGOP-NB,,2044013006206,2245.327590737,shopify,continue,manual,329.99,,true,true,,,,,714195647086,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackEGOPNBBlack34_5f51332a-f04a-4c8a-946e-fd772052be10.png?v=1761666739,1,#color_molded gloss black #facemask style_VEGOP-NB,false,,The Schutt Vengeance Pro LTD II is equipped with TPU cushioning €š¬‚¬Å“ football's most advanced impact absorption system.,,,,,Facemask Attached,,,Varsity (Adult),,,,6,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackEGOPNBBlack34_5f51332a-f04a-4c8a-946e-fd772052be10.png?v=1761666739,lb,,185.00,true,,,active
vengeance-pro-ltd-ii-stock-helmet,,,,,,,,,Molded Gloss Black,,,Small,,,VROPO-SW-NB,,2044013006106,2245.327590737,shopify,continue,manual,329.99,,true,true,,,,,714195646980,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackEGOPNBBlackF.png?v=1761666739,2,#color_molded gloss black #facemask style_VEGOP-NB,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackROPOSWNBBlack34.png?v=1761666739,lb,,185.00,,,,
vengeance-pro-ltd-ii-stock-helmet,,,,,,,,,Molded Gloss Black,,,Medium,,,VEGOP-NB,,2044014006206,2245.327590737,shopify,continue,manual,329.99,,true,true,,,,,714195647680,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackEGOPNBBlackPR.png?v=1761666739,3,#color_molded gloss black #facemask style_VEGOP-NB,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackEGOPNBBlack34_5f51332a-f04a-4c8a-946e-fd772052be10.png?v=1761666739,lb,,185.00,,,,
vengeance-pro-ltd-ii-stock-helmet,,,,,,,,,Molded Gloss Black,,,Medium,,,VROPO-SW-NB,,2044014006106,2245.327590737,shopify,continue,manual,329.99,,true,true,,,,,714195647581,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackEGOPNBBlackR.png?v=1761666739,4,#color_molded gloss black #facemask style_VEGOP-NB,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackROPOSWNBBlack34.png?v=1761666739,lb,,185.00,,,,
vengeance-pro-ltd-ii-stock-helmet,,,,,,,,,Molded Gloss Black,,,Large,,,VEGOP-NB,,2044015006206,2245.327590737,shopify,continue,manual,329.99,,true,true,,,,,714195648281,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackROPOSWNBBlack34.png?v=1761666739,5,#color_molded gloss black #facemask style_VROPO-SW-NB,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackEGOPNBBlack34_5f51332a-f04a-4c8a-946e-fd772052be10.png?v=1761666739,lb,,185.00,,,,
vengeance-pro-ltd-ii-stock-helmet,,,,,,,,,Molded Gloss Black,,,Large,,,VROPO-SW-NB,,2044015006106,2245.327590737,shopify,continue,manual,329.99,,true,true,,,,,714195648182,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackROPOSWNBBlackF.png?v=1761666739,6,#color_molded gloss black #facemask style_VROPO-SW-NB,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackROPOSWNBBlack34.png?v=1761666739,lb,,185.00,,,,
vengeance-pro-ltd-ii-stock-helmet,,,,,,,,,Molded Gloss Black,,,X-Large,,,VEGOP-NB,,2044016006206,2245.327590737,shopify,continue,manual,329.99,,true,true,,,,,714195648885,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackROPOSWNBBlackPR.png?v=1761666739,7,#color_molded gloss black #facemask style_VROPO-SW-NB,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackEGOPNBBlack34_5f51332a-f04a-4c8a-946e-fd772052be10.png?v=1761666739,lb,,197.00,,,,
vengeance-pro-ltd-ii-stock-helmet,,,,,,,,,Molded Gloss Black,,,X-Large,,,VROPO-SW-NB,,2044016006106,2245.327590737,shopify,continue,manual,329.99,,true,true,,,,,714195648786,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackROPOSWNBBlackR.png?v=1761666739,8,#color_molded gloss black #facemask style_VROPO-SW-NB,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/VengeanceProBlackROPOSWNBBlack34.png?v=1761666739,lb,,197.00,,,,
